perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,groups,train_frac
0.9327685950413224,0.001115702479338787,0,Otu00079,rf,AUC,100,experiment,0.65
0.9328099173553719,0.0010743801652892682,0,Otu00081,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00082,rf,AUC,100,experiment,0.65
0.9335123966942149,3.7190082644622535e-4,0,Otu00083,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00084,rf,AUC,100,experiment,0.65
0.9327272727272727,0.001157024793388417,0,Otu00085,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00086,rf,AUC,100,experiment,0.65
0.9336363636363636,2.479338842975576e-4,0,Otu00088,rf,AUC,100,experiment,0.65
0.9328099173553719,0.0010743801652892682,0,Otu00089,rf,AUC,100,experiment,0.65
0.933099173553719,7.851239669421917e-4,0,Otu00090,rf,AUC,100,experiment,0.65
0.9256198347107438,0.008264462809917328,0,Otu00091,rf,AUC,100,experiment,0.65
0.932603305785124,0.0012809917355371958,0,Otu00092,rf,AUC,100,experiment,0.65
0.9326859504132231,0.001198347107438047,0,Otu00093,rf,AUC,100,experiment,0.65
0.9325619834710743,0.0013223140495868257,0,Otu00094,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00095,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00096,rf,AUC,100,experiment,0.65
0.9310743801652893,0.002809917355371838,0,Otu00098,rf,AUC,100,experiment,0.65
0.9290909090909091,0.004793388429752077,0,Otu00099,rf,AUC,100,experiment,0.65
0.9317768595041322,0.0021074380165289064,0,Otu00101,rf,AUC,100,experiment,0.65
0.9270247933884298,0.006859504132231353,0.01,Otu00102,rf,AUC,100,experiment,0.65
0.9280991735537191,0.005785123966942085,0,Otu00103,rf,AUC,100,experiment,0.65
0.9332231404958677,6.611570247934129e-4,0,Otu00104,rf,AUC,100,experiment,0.65
0.9331818181818182,7.024793388429318e-4,0,Otu00105,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00106,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00107,rf,AUC,100,experiment,0.65
0.9308264462809918,0.0030578512396693958,0.18,Otu00108,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00109,rf,AUC,100,experiment,0.65
0.9328099173553719,0.0010743801652892682,0,Otu00110,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00111,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00113,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00114,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00115,rf,AUC,100,experiment,0.65
0.9343388429752066,-4.5454545454548523e-4,0.37,Otu00116,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00117,rf,AUC,100,experiment,0.65
0.9346694214876033,-7.851239669421917e-4,0.41,Otu00118,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00119,rf,AUC,100,experiment,0.65
0.9303719008264463,0.003512396694214881,0,Otu00121,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00122,rf,AUC,100,experiment,0.65
0.9342561983471074,-3.7190082644622535e-4,0.18,Otu00123,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00124,rf,AUC,100,experiment,0.65
0.9331404958677686,7.438016528925617e-4,0,Otu00125,rf,AUC,100,experiment,0.65
0.9241322314049587,0.009752066115702451,0.07,Otu00126,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00127,rf,AUC,100,experiment,0.65
0.933099173553719,7.851239669421917e-4,0,Otu00128,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00129,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00130,rf,AUC,100,experiment,0.65
0.9280165289256198,0.005867768595041345,0,Otu00131,rf,AUC,100,experiment,0.65
0.9261157024793388,0.007768595041322324,0.04,Otu00132,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00133,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00134,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00135,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00136,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00137,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00138,rf,AUC,100,experiment,0.65
0.9264876033057852,0.007396694214875987,0,Otu00139,rf,AUC,100,experiment,0.65
0.9314049586776859,0.0024793388429752428,0,Otu00140,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00141,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00143,rf,AUC,100,experiment,0.65
0.9312396694214876,0.0026446280991735405,0,Otu00144,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00145,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00146,rf,AUC,100,experiment,0.65
0.9326859504132231,0.001198347107438047,0,Otu00147,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00148,rf,AUC,100,experiment,0.65
0.9275619834710744,0.006322314049586719,0,Otu00149,rf,AUC,100,experiment,0.65
0.9333471074380165,5.371900826446341e-4,0.28,Otu00150,rf,AUC,100,experiment,0.65
0.9324793388429752,0.0014049586776859746,0,Otu00152,rf,AUC,100,experiment,0.65
0.9327272727272727,0.001157024793388417,0,Otu00153,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00154,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00155,rf,AUC,100,experiment,0.65
0.9295867768595042,0.004297520661156962,0.04,Otu00156,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00157,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00159,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00160,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00162,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00163,rf,AUC,100,experiment,0.65
0.9253305785123968,0.008553719008264404,0.02,Otu00164,rf,AUC,100,experiment,0.65
0.9315702479338843,0.002314049586776834,0,Otu00165,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00166,rf,AUC,100,experiment,0.65
0.9337190082644629,1.652892561982977e-4,0,Otu00168,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00169,rf,AUC,100,experiment,0.65
0.9337190082644629,1.652892561982977e-4,0,Otu00171,rf,AUC,100,experiment,0.65
0.9216942148760331,0.012190082644628064,0,Otu00172,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00173,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00174,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00175,rf,AUC,100,experiment,0.65
0.9274380165289257,0.006446280991735498,0,Otu00176,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00177,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00179,rf,AUC,100,experiment,0.65
0.9329752066115703,9.090909090908594e-4,0,Otu00181,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00182,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00183,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00184,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00185,rf,AUC,100,experiment,0.65
0.9320661157024793,0.0018181818181818299,0,Otu00186,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00192,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00193,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00195,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00200,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00201,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00202,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00203,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00204,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00205,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00206,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00207,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00208,rf,AUC,100,experiment,0.65
0.933801652892562,8.264462809914885e-5,0,Otu00210,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00211,rf,AUC,100,experiment,0.65
0.9336776859504132,2.0661157024792765e-4,0,Otu00212,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00213,rf,AUC,100,experiment,0.65
0.9333057851239669,5.78512396694264e-4,0,Otu00214,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00215,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00216,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00217,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00219,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00220,rf,AUC,100,experiment,0.65
0.919710743801653,0.014173553719008192,0,Otu00222,rf,AUC,100,experiment,0.65
0.9299586776859504,0.003925619834710736,0.05,Otu00223,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00224,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00225,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00227,rf,AUC,100,experiment,0.65
0.9329338842975207,9.504132231404894e-4,0,Otu00228,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00229,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00231,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00232,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00233,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00234,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00235,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00236,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00237,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00241,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00243,rf,AUC,100,experiment,0.65
0.9333884297520662,4.958677685950041e-4,0,Otu00244,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00246,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00247,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00248,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00249,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00250,rf,AUC,100,experiment,0.65
0.9335950413223141,2.892561983470765e-4,0,Otu00251,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00252,rf,AUC,100,experiment,0.65
0.932396694214876,0.0014876033057851235,0,Otu00253,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00254,rf,AUC,100,experiment,0.65
0.9257851239669421,0.00809917355371903,0,Otu00255,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00257,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00259,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00261,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00262,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00263,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00265,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00266,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00267,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00270,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00271,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00272,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00273,rf,AUC,100,experiment,0.65
0.9334297520661157,4.5454545454548523e-4,0,Otu00274,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00275,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00276,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00277,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00278,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00279,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00281,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00284,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00285,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00287,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00288,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00289,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00290,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00291,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00292,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00293,rf,AUC,100,experiment,0.65
0.9330578512396694,8.264462809917106e-4,0,Otu00294,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00295,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00296,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00297,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00299,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00301,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00303,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00305,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00306,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00310,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00311,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00312,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00313,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00314,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00315,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00316,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00318,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00319,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00320,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00321,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00322,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00323,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00324,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00325,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00327,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00329,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00330,rf,AUC,100,experiment,0.65
0.9326859504132231,0.001198347107438047,0,Otu00331,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00332,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00336,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00337,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00341,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00342,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00343,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00344,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00346,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00347,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00348,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00349,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00350,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00351,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00352,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00355,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00356,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00357,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00365,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00368,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00371,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00372,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00374,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00376,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00377,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00378,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00380,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00381,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00382,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00383,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00385,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00386,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00389,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00390,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00391,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00392,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00394,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00395,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00398,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00399,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00400,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00401,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00405,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00406,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00407,rf,AUC,100,experiment,0.65
0.9301239669421487,0.0037603305785124386,0,Otu00409,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00410_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00411_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00412,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00416,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00418,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00420,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00421,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00424,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00426,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00427,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00428_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00429,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00433,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00437,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00438,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00442,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00449,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00450,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00451_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00452,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00453,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00454,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00456,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00458,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00461,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00463,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00464,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00467,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00470,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00471,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00472_1,rf,AUC,100,experiment,0.65
0.9333057851239669,5.78512396694264e-4,0,Otu00475_1,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00477,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00479,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00480,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00485,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00488,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00494,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00496,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00497,rf,AUC,100,experiment,0.65
0.9338842975206612,0,0,Otu00499,rf,AUC,100,experiment,0.65
