perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,groups,test_group,train_frac
0.9658119658119658,0,0,Otu00129,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966153846153846,-3.4188034188031846e-4,0.08,Otu00130,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9691452991452992,-0.00333333333333329,0.68,Otu00131,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9711111111111111,-0.00529914529914532,0.42,Otu00132,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9727350427350429,-0.00692307692307692,0.81,Otu00133,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9682051282051282,-0.00239316239316234,0.31,Otu00134,rf,AUC,100,exp_id_number,fmt_1,0.65
0.965982905982906,-1.7094017094021474e-4,0.04,Otu00135,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672222222222222,-0.00141025641025638,0.17,Otu00136,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9664102564102564,-5.982905982906406e-4,0.14,Otu00137,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00138,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673931623931624,-0.00158119658119659,0.22,Otu00139,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9682905982905984,-0.00247863247863244,0.32,Otu00140,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00141,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9676068376068376,-0.00179487179487181,0.22,Otu00143,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9674786324786324,-0.0016666666666667,0.22,Otu00144,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9665811965811966,-7.692307692307443e-4,0.09,Otu00145,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9701282051282052,-0.00431623931623925,0.66,Otu00146,rf,AUC,100,exp_id_number,fmt_1,0.65
0.969957264957265,-0.00414529914529915,0.76,Otu00147,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9666239316239316,-8.119658119658535e-4,0.11,Otu00148,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00149,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672649572649572,-0.00145299145299149,0.17,Otu00150,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9725213675213676,-0.0067094017094017,0.8,Otu00152,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9678632478632478,-0.00205128205128202,0.29,Otu00153,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00154,rf,AUC,100,exp_id_number,fmt_1,0.65
0.973034188034188,-0.00722222222222224,0.88,Otu00155,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966068376068376,-2.564102564102111e-4,0.06,Otu00156,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9675641025641024,-0.0017521367521367,0.24,Otu00157,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9674358974358974,-0.00162393162393159,0.19,Otu00159,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9681196581196582,-0.00230769230769234,0.27,Otu00160,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00162,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966068376068376,-2.564102564102111e-4,0.06,Otu00163,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9682051282051282,-0.00239316239316234,0.32,Otu00164,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00165,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966025641025641,-2.1367521367521292e-4,0.05,Otu00166,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00168,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9666239316239316,-8.119658119658535e-4,0.19,Otu00169,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00171,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00172,rf,AUC,100,exp_id_number,fmt_1,0.65
0.96982905982906,-0.00401709401709404,0.76,Otu00173,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00174,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00175,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9663247863247864,-5.128205128205332e-4,0.06,Otu00176,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9663675213675214,-5.555555555555314e-4,0.13,Otu00177,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00179,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00181,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673504273504272,-0.00153846153846148,0.27,Otu00182,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00183,rf,AUC,100,exp_id_number,fmt_1,0.65
0.968034188034188,-0.00222222222222223,0.26,Otu00184,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00185,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673076923076924,-0.00149572649572649,0.35,Otu00186,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9662393162393162,-4.2735042735042583e-4,0.1,Otu00192,rf,AUC,100,exp_id_number,fmt_1,0.65
0.96619658119658125,-3.8461538461542766e-4,0.09,Otu00193,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9702564102564104,-0.00444444444444447,0.95,Otu00195,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9708547008547008,-0.005042735042735,0.59,Otu00200,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00201,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9663247863247864,-5.128205128205332e-4,0.09,Otu00202,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9665384615384616,-7.264957264957461e-4,0.17,Otu00203,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00204,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9667521367521368,-9.40170940170959e-4,0.22,Otu00205,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00206,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658547008547008,-4.2735042734998174e-5,0.01,Otu00207,rf,AUC,100,exp_id_number,fmt_1,0.65
0.967948717948718,-0.00213675213675212,0.35,Otu00208,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9683333333333334,-0.00252136752136755,0.59,Otu00210,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00211,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00212,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9695726495726495,-0.00376068376068372,0.54,Otu00213,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672649572649572,-0.00145299145299149,0.17,Otu00214,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00215,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00216,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00217,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9664102564102564,-5.982905982906406e-4,0.07,Otu00219,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9669230769230768,-0.00111111111111106,0.13,Otu00220,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9676923076923076,-0.00188034188034191,0.29,Otu00222,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00223,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00224,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00225,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00227,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672649572649572,-0.00145299145299149,0.21,Otu00228,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9704700854700856,-0.00465811965811968,0.6,Otu00229,rf,AUC,100,exp_id_number,fmt_1,0.65
0.972991452991453,-0.00717948717948713,0.9,Otu00231,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00232,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00233,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00234,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658547008547008,-4.2735042734998174e-5,0.01,Otu00235,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00236,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966153846153846,-3.4188034188031846e-4,0.04,Otu00237,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00241,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00243,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9675213675213676,-0.0017094017094017,0.2,Otu00244,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9674358974358974,-0.00162393162393159,0.21,Otu00246,rf,AUC,100,exp_id_number,fmt_1,0.65
0.973931623931624,-0.00811965811965809,0.96,Otu00247,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00248,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00249,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673504273504272,-0.00153846153846148,0.29,Otu00250,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9662820512820512,-4.70085470085424e-4,0.11,Otu00251,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9664102564102564,-5.982905982906406e-4,0.14,Otu00252,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00253,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9715384615384616,-0.00572649572649575,0.67,Otu00254,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672649572649572,-0.00145299145299149,0.17,Otu00255,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00257,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9664529914529916,-6.410256410256387e-4,0.15,Otu00259,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00261,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00262,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00263,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00265,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9664529914529916,-6.410256410256387e-4,0.15,Otu00266,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00267,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00270,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00271,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9669230769230768,-0.00111111111111106,0.26,Otu00272,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00273,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9672222222222222,-0.00141025641025638,0.33,Otu00274,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9667094017094016,-8.974358974358498e-4,0.21,Otu00275,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00276,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9665811965811966,-7.692307692307443e-4,0.18,Otu00277,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673931623931624,-0.00158119658119659,0.23,Otu00278,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9684615384615384,-0.00264957264957266,0.36,Otu00279,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9688461538461538,-0.00303418803418797,0.62,Otu00281,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00284,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9665384615384616,-7.264957264957461e-4,0.17,Otu00285,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00287,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9685897435897436,-0.00277777777777776,0.65,Otu00288,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9673504273504272,-0.00153846153846148,0.18,Otu00289,rf,AUC,100,exp_id_number,fmt_1,0.65
0.967008547008547,-0.00119658119658117,0.25,Otu00290,rf,AUC,100,exp_id_number,fmt_1,0.65
0.966153846153846,-3.4188034188031846e-4,0.08,Otu00291,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00292,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00293,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00294,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00295,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9663675213675214,-5.555555555555314e-4,0.13,Otu00296,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9691880341880342,-0.0033760683760684,0.48,Otu00297,rf,AUC,100,exp_id_number,fmt_1,0.65
0.965897435897436,-8.547008547010737e-5,0.02,Otu00299,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00301,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00303,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00305,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9683760683760684,-0.00256410256410255,0.3,Otu00306,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00310,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00311,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00312,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00313,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9658119658119658,0,0,Otu00314,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9669230769230768,-0.00111111111111106,0.25,Otu00315,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9663247863247864,-5.128205128205332e-4,0.12,Otu00316,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9677777777777776,-0.00196581196581191,0.23,Otu00318,rf,AUC,100,exp_id_number,fmt_1,0.65
0.9665811965811966,-7.692307692307443e-4,0.09,Otu00319,rf,AUC,100,exp_id_number,fmt_1,0.65
